time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,OrgRole,known_headcount,white,mixed,asian,black,other,white_perc,mixed_perc,asian_perc,black_perc,other_perc
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Senior manager,0,x,x,x,x,x,x,x,x,x,x
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Senior manager,7,7,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Senior manager,6,6,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Senior manager,15,15,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Senior manager,5,1,0,0,4,0,20,0,0,80,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Senior manager,8,7,0,1,0,0,87.5,0,12.5,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Senior manager,9,9,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Senior manager,4,2,0,2,0,0,50,0,50,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Senior manager,0,x,x,x,x,x,x,x,x,x,x
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Senior manager,7,5,0,1,1,0,71.4,0,14.3,14.3,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Senior manager,11,11,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Senior manager,4,3,0,1,0,0,75,0,25,0,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Senior manager,6,5,1,0,0,0,83.3,16.7,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Senior manager,2,1,0,1,0,0,50,0,50,0,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Senior manager,7,6,0,0,1,0,85.7,0,0,14.3,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Senior manager,z,z,z,z,z,z,z,z,z,z,z
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Senior manager,7,4,2,1,0,0,57.1,28.6,14.3,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Senior manager,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Senior manager,4,3,1,0,0,0,75,25,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Senior manager,2,1,1,0,0,0,50,50,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Senior manager,6,6,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Senior manager,4,2,2,0,0,0,50,50,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Senior manager,1,0,0,1,0,0,0,0,100,0,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Senior manager,39,32,1,5,1,0,82.1,2.6,12.8,2.6,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Senior manager,13,9,0,2,1,1,69.2,0,15.4,7.7,7.7
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Senior manager,2,1,0,0,1,0,50,0,0,50,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Senior manager,3,3,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Senior manager,0,0,0,0,0,0,0,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Senior manager,4,2,1,0,1,0,50,25,0,25,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Senior manager,22,21,1,0,0,0,95.5,4.5,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Senior manager,5,5,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Senior manager,7,5,1,1,0,0,71.4,14.3,14.3,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Senior manager,2,2,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Senior manager,6,6,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Senior manager,6,6,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Senior manager,6,6,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Senior manager,17,16,0,1,0,0,94.1,0,5.9,0,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Senior manager,3,2,0,0,1,0,66.7,0,0,33.3,0
2021,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Senior manager,4,4,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Senior manager,1,1,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Senior manager,9,9,0,0,0,0,100,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Senior manager,5,4,0,0,0,1,80,0,0,0,20
