time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,new_la_code,cla_group,characteristic,number,percentage
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Accommodation on remand ended,c,c
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Adopted,18,12
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Age assessment determined child aged 18 or over,c,c
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Aged 18 (or over) and remained with current carers,42,29
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Care ceased for any other reason,0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Care taken by another local authority,c,c
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Child moved abroad,0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Died,c,c
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Moved into independent living (with no formalised support),c,c
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Moved into independent living (with supportive accommodation),8,5
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Residence order or child arrangement order granted,0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,c,c
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,51,35
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Sentenced to custody,0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Special guardianship orders,15,10
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Total,147,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,866,Swindon,E06000030,Reason episode ceased,Transferred to residential care funded by adult social services,c,c
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Age on ceasing,1 to 4 years,61,26
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Age on ceasing,10 to 15 years,46,20
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Age on ceasing,16 years,c,c
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Age on ceasing,17 years,c,c
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Age on ceasing,18 years and over,65,28
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Age on ceasing,5 to 9 years,21,9
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Age on ceasing,Total,232,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Age on ceasing,Under 1 year,23,10
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Gender,Female,120,52
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Gender,Male,112,48
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Gender,Total,232,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Accommodation on remand ended,0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Adopted,16,7
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Age assessment determined child aged 18 or over,0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Aged 18 (or over) and remained with current carers,41,18
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Care ceased for any other reason,6,3
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Care taken by another local authority,0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Child moved abroad,0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Died,c,c
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",c,c
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Moved into independent living (with no formalised support),c,c
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Moved into independent living (with supportive accommodation),18,8
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Residence order or child arrangement order granted,27,12
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,9,4
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was part of the care planning process,57,25
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Sentenced to custody,0,0
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Special guardianship orders,45,19
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Total,232,100
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,908,Cornwall,E06000052,Reason episode ceased,Transferred to residential care funded by adult social services,c,c
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Age on ceasing,1 to 4 years,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Age on ceasing,10 to 15 years,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Age on ceasing,16 years,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Age on ceasing,17 years,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Age on ceasing,18 years and over,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Age on ceasing,5 to 9 years,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Age on ceasing,Total,0,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Age on ceasing,Under 1 year,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Gender,Female,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Gender,Male,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Gender,Total,0,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Accommodation on remand ended,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Adopted,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Age assessment determined child aged 18 or over,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Aged 18 (or over) and remained with current carers,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Care ceased for any other reason,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Care taken by another local authority,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Child moved abroad,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Died,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,"Left care to live with parents, relatives or other person with no parental responsibility",z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Moved into independent living (with no formalised support),z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Moved into independent living (with supportive accommodation),z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Residence order or child arrangement order granted,z,z
2023,Reporting year,Local authority,E92000001,England,E12000009,South West,420,Isles of Scilly,E06000053,Reason episode ceased,Returned home to live with parents or other person with parental responsibility which was not part of the care planning process,z,z
